rus_id,procedure,outcome,condition,rating
RUS_0538,Fair,Loss,Fair_Loss,3
RUS_0538,Fair,Gain,Fair_Gain,6
RUS_0538,Unfair,Loss,Unfair_Loss,5
RUS_0538,Unfair,Gain,Unfair_Gain,7
RUS_0539,Fair,Loss,Fair_Loss,3
RUS_0539,Fair,Gain,Fair_Gain,5
RUS_0539,Unfair,Loss,Unfair_Loss,4
RUS_0539,Unfair,Gain,Unfair_Gain,6
RUS_0540,Fair,Loss,Fair_Loss,3
RUS_0540,Fair,Gain,Fair_Gain,6
RUS_0540,Unfair,Loss,Unfair_Loss,5
RUS_0540,Unfair,Gain,Unfair_Gain,6
RUS_0541,Fair,Loss,Fair_Loss,3
RUS_0541,Fair,Gain,Fair_Gain,6
RUS_0541,Unfair,Loss,Unfair_Loss,6
RUS_0541,Unfair,Gain,Unfair_Gain,7
RUS_0542,Fair,Loss,Fair_Loss,3
RUS_0542,Fair,Gain,Fair_Gain,7
RUS_0542,Unfair,Loss,Unfair_Loss,6
RUS_0542,Unfair,Gain,Unfair_Gain,7
RUS_0543,Fair,Loss,Fair_Loss,4
RUS_0543,Fair,Gain,Fair_Gain,6
RUS_0543,Unfair,Loss,Unfair_Loss,6
RUS_0543,Unfair,Gain,Unfair_Gain,7
RUS_0544,Fair,Loss,Fair_Loss,2
RUS_0544,Fair,Gain,Fair_Gain,6
RUS_0544,Unfair,Loss,Unfair_Loss,5
RUS_0544,Unfair,Gain,Unfair_Gain,6
RUS_0545,Fair,Loss,Fair_Loss,3
RUS_0545,Fair,Gain,Fair_Gain,7
RUS_0545,Unfair,Loss,Unfair_Loss,6
RUS_0545,Unfair,Gain,Unfair_Gain,7
RUS_0546,Fair,Loss,Fair_Loss,4
RUS_0546,Fair,Gain,Fair_Gain,6
RUS_0546,Unfair,Loss,Unfair_Loss,5
RUS_0546,Unfair,Gain,Unfair_Gain,7
RUS_0547,Fair,Loss,Fair_Loss,3
RUS_0547,Fair,Gain,Fair_Gain,7
RUS_0547,Unfair,Loss,Unfair_Loss,6
RUS_0547,Unfair,Gain,Unfair_Gain,7
RUS_0548,Fair,Loss,Fair_Loss,4
RUS_0548,Fair,Gain,Fair_Gain,6
RUS_0548,Unfair,Loss,Unfair_Loss,6
RUS_0548,Unfair,Gain,Unfair_Gain,7
RUS_0549,Fair,Loss,Fair_Loss,4
RUS_0549,Fair,Gain,Fair_Gain,6
RUS_0549,Unfair,Loss,Unfair_Loss,6
RUS_0549,Unfair,Gain,Unfair_Gain,7
RUS_0550,Fair,Loss,Fair_Loss,5
RUS_0550,Fair,Gain,Fair_Gain,6
RUS_0550,Unfair,Loss,Unfair_Loss,6
RUS_0550,Unfair,Gain,Unfair_Gain,7
RUS_0551,Fair,Loss,Fair_Loss,3
RUS_0551,Fair,Gain,Fair_Gain,7
RUS_0551,Unfair,Loss,Unfair_Loss,6
RUS_0551,Unfair,Gain,Unfair_Gain,7
RUS_0552,Fair,Loss,Fair_Loss,3
RUS_0552,Fair,Gain,Fair_Gain,6
RUS_0552,Unfair,Loss,Unfair_Loss,6
RUS_0552,Unfair,Gain,Unfair_Gain,7
RUS_0553,Fair,Loss,Fair_Loss,4
RUS_0553,Fair,Gain,Fair_Gain,6
RUS_0553,Unfair,Loss,Unfair_Loss,6
RUS_0553,Unfair,Gain,Unfair_Gain,7
RUS_0554,Fair,Loss,Fair_Loss,4
RUS_0554,Fair,Gain,Fair_Gain,6
RUS_0554,Unfair,Loss,Unfair_Loss,6
RUS_0554,Unfair,Gain,Unfair_Gain,7
RUS_0555,Fair,Loss,Fair_Loss,3
RUS_0555,Fair,Gain,Fair_Gain,6
RUS_0555,Unfair,Loss,Unfair_Loss,6
RUS_0555,Unfair,Gain,Unfair_Gain,7
RUS_0556,Fair,Loss,Fair_Loss,4
RUS_0556,Fair,Gain,Fair_Gain,5
RUS_0556,Unfair,Loss,Unfair_Loss,4
RUS_0556,Unfair,Gain,Unfair_Gain,6
RUS_0557,Fair,Loss,Fair_Loss,4
RUS_0557,Fair,Gain,Fair_Gain,7
RUS_0557,Unfair,Loss,Unfair_Loss,6
RUS_0557,Unfair,Gain,Unfair_Gain,7
RUS_0558,Fair,Loss,Fair_Loss,4
RUS_0558,Fair,Gain,Fair_Gain,6
RUS_0558,Unfair,Loss,Unfair_Loss,6
RUS_0558,Unfair,Gain,Unfair_Gain,7
RUS_0559,Fair,Loss,Fair_Loss,4
RUS_0559,Fair,Gain,Fair_Gain,6
RUS_0559,Unfair,Loss,Unfair_Loss,6
RUS_0559,Unfair,Gain,Unfair_Gain,7
RUS_0560,Fair,Loss,Fair_Loss,3
RUS_0560,Fair,Gain,Fair_Gain,6
RUS_0560,Unfair,Loss,Unfair_Loss,5
RUS_0560,Unfair,Gain,Unfair_Gain,7
RUS_0561,Fair,Loss,Fair_Loss,4
RUS_0561,Fair,Gain,Fair_Gain,6
RUS_0561,Unfair,Loss,Unfair_Loss,6
RUS_0561,Unfair,Gain,Unfair_Gain,7
RUS_0562,Fair,Loss,Fair_Loss,3
RUS_0562,Fair,Gain,Fair_Gain,6
RUS_0562,Unfair,Loss,Unfair_Loss,6
RUS_0562,Unfair,Gain,Unfair_Gain,7
RUS_0563,Fair,Loss,Fair_Loss,4
RUS_0563,Fair,Gain,Fair_Gain,6
RUS_0563,Unfair,Loss,Unfair_Loss,6
RUS_0563,Unfair,Gain,Unfair_Gain,7
RUS_0564,Fair,Loss,Fair_Loss,4
RUS_0564,Fair,Gain,Fair_Gain,6
RUS_0564,Unfair,Loss,Unfair_Loss,6
RUS_0564,Unfair,Gain,Unfair_Gain,7
RUS_0565,Fair,Loss,Fair_Loss,5
RUS_0565,Fair,Gain,Fair_Gain,6
RUS_0565,Unfair,Loss,Unfair_Loss,6
RUS_0565,Unfair,Gain,Unfair_Gain,7
RUS_0566,Fair,Loss,Fair_Loss,3
RUS_0566,Fair,Gain,Fair_Gain,5
RUS_0566,Unfair,Loss,Unfair_Loss,5
RUS_0566,Unfair,Gain,Unfair_Gain,6
RUS_0567,Fair,Loss,Fair_Loss,4
RUS_0567,Fair,Gain,Fair_Gain,6
RUS_0567,Unfair,Loss,Unfair_Loss,6
RUS_0567,Unfair,Gain,Unfair_Gain,7
RUS_0568,Fair,Loss,Fair_Loss,4
RUS_0568,Fair,Gain,Fair_Gain,6
RUS_0568,Unfair,Loss,Unfair_Loss,6
RUS_0568,Unfair,Gain,Unfair_Gain,7
RUS_0569,Fair,Loss,Fair_Loss,3
RUS_0569,Fair,Gain,Fair_Gain,6
RUS_0569,Unfair,Loss,Unfair_Loss,6
RUS_0569,Unfair,Gain,Unfair_Gain,6
RUS_0570,Fair,Loss,Fair_Loss,4
RUS_0570,Fair,Gain,Fair_Gain,6
RUS_0570,Unfair,Loss,Unfair_Loss,5
RUS_0570,Unfair,Gain,Unfair_Gain,7
RUS_0571,Fair,Loss,Fair_Loss,4
RUS_0571,Fair,Gain,Fair_Gain,6
RUS_0571,Unfair,Loss,Unfair_Loss,5
RUS_0571,Unfair,Gain,Unfair_Gain,6
RUS_0572,Fair,Loss,Fair_Loss,4
RUS_0572,Fair,Gain,Fair_Gain,6
RUS_0572,Unfair,Loss,Unfair_Loss,6
RUS_0572,Unfair,Gain,Unfair_Gain,7
RUS_0573,Fair,Loss,Fair_Loss,4
RUS_0573,Fair,Gain,Fair_Gain,6
RUS_0573,Unfair,Loss,Unfair_Loss,6
RUS_0573,Unfair,Gain,Unfair_Gain,7
RUS_0574,Fair,Loss,Fair_Loss,5
RUS_0574,Fair,Gain,Fair_Gain,6
RUS_0574,Unfair,Loss,Unfair_Loss,6
RUS_0574,Unfair,Gain,Unfair_Gain,6
RUS_0575,Fair,Loss,Fair_Loss,5
RUS_0575,Fair,Gain,Fair_Gain,6
RUS_0575,Unfair,Loss,Unfair_Loss,6
RUS_0575,Unfair,Gain,Unfair_Gain,7
RUS_0576,Fair,Loss,Fair_Loss,3
RUS_0576,Fair,Gain,Fair_Gain,6
RUS_0576,Unfair,Loss,Unfair_Loss,5
RUS_0576,Unfair,Gain,Unfair_Gain,7
RUS_0577,Fair,Loss,Fair_Loss,4
RUS_0577,Fair,Gain,Fair_Gain,6
RUS_0577,Unfair,Loss,Unfair_Loss,6
RUS_0577,Unfair,Gain,Unfair_Gain,7
RUS_0578,Fair,Loss,Fair_Loss,3
RUS_0578,Fair,Gain,Fair_Gain,6
RUS_0578,Unfair,Loss,Unfair_Loss,3
RUS_0578,Unfair,Gain,Unfair_Gain,6
RUS_0579,Fair,Loss,Fair_Loss,4
RUS_0579,Fair,Gain,Fair_Gain,6
RUS_0579,Unfair,Loss,Unfair_Loss,6
RUS_0579,Unfair,Gain,Unfair_Gain,7
RUS_0580,Fair,Loss,Fair_Loss,2
RUS_0580,Fair,Gain,Fair_Gain,6
RUS_0580,Unfair,Loss,Unfair_Loss,5
RUS_0580,Unfair,Gain,Unfair_Gain,6
RUS_0581,Fair,Loss,Fair_Loss,4
RUS_0581,Fair,Gain,Fair_Gain,6
RUS_0581,Unfair,Loss,Unfair_Loss,6
RUS_0581,Unfair,Gain,Unfair_Gain,7
RUS_0582,Fair,Loss,Fair_Loss,4
RUS_0582,Fair,Gain,Fair_Gain,6
RUS_0582,Unfair,Loss,Unfair_Loss,6
RUS_0582,Unfair,Gain,Unfair_Gain,7
RUS_0583,Fair,Loss,Fair_Loss,4
RUS_0583,Fair,Gain,Fair_Gain,6
RUS_0583,Unfair,Loss,Unfair_Loss,6
RUS_0583,Unfair,Gain,Unfair_Gain,7
RUS_0584,Fair,Loss,Fair_Loss,4
RUS_0584,Fair,Gain,Fair_Gain,6
RUS_0584,Unfair,Loss,Unfair_Loss,6
RUS_0584,Unfair,Gain,Unfair_Gain,7
RUS_0585,Fair,Loss,Fair_Loss,4
RUS_0585,Fair,Gain,Fair_Gain,6
RUS_0585,Unfair,Loss,Unfair_Loss,6
RUS_0585,Unfair,Gain,Unfair_Gain,7
RUS_0586,Fair,Loss,Fair_Loss,5
RUS_0586,Fair,Gain,Fair_Gain,6
RUS_0586,Unfair,Loss,Unfair_Loss,6
RUS_0586,Unfair,Gain,Unfair_Gain,7
RUS_0587,Fair,Loss,Fair_Loss,3
RUS_0587,Fair,Gain,Fair_Gain,6
RUS_0587,Unfair,Loss,Unfair_Loss,5
RUS_0587,Unfair,Gain,Unfair_Gain,7
RUS_0588,Fair,Loss,Fair_Loss,4
RUS_0588,Fair,Gain,Fair_Gain,6
RUS_0588,Unfair,Loss,Unfair_Loss,5
RUS_0588,Unfair,Gain,Unfair_Gain,7
RUS_0589,Fair,Loss,Fair_Loss,3
RUS_0589,Fair,Gain,Fair_Gain,7
RUS_0589,Unfair,Loss,Unfair_Loss,6
RUS_0589,Unfair,Gain,Unfair_Gain,7
RUS_0590,Fair,Loss,Fair_Loss,4
RUS_0590,Fair,Gain,Fair_Gain,6
RUS_0590,Unfair,Loss,Unfair_Loss,6
RUS_0590,Unfair,Gain,Unfair_Gain,7
RUS_0591,Fair,Loss,Fair_Loss,4
RUS_0591,Fair,Gain,Fair_Gain,6
RUS_0591,Unfair,Loss,Unfair_Loss,6
RUS_0591,Unfair,Gain,Unfair_Gain,7
RUS_0592,Fair,Loss,Fair_Loss,4
RUS_0592,Fair,Gain,Fair_Gain,6
RUS_0592,Unfair,Loss,Unfair_Loss,6
RUS_0592,Unfair,Gain,Unfair_Gain,7
RUS_0593,Fair,Loss,Fair_Loss,4
RUS_0593,Fair,Gain,Fair_Gain,6
RUS_0593,Unfair,Loss,Unfair_Loss,6
RUS_0593,Unfair,Gain,Unfair_Gain,7
RUS_0594,Fair,Loss,Fair_Loss,4
RUS_0594,Fair,Gain,Fair_Gain,6
RUS_0594,Unfair,Loss,Unfair_Loss,5
RUS_0594,Unfair,Gain,Unfair_Gain,6
RUS_0595,Fair,Loss,Fair_Loss,5
RUS_0595,Fair,Gain,Fair_Gain,6
RUS_0595,Unfair,Loss,Unfair_Loss,6
RUS_0595,Unfair,Gain,Unfair_Gain,7
RUS_0596,Fair,Loss,Fair_Loss,3
RUS_0596,Fair,Gain,Fair_Gain,6
RUS_0596,Unfair,Loss,Unfair_Loss,6
RUS_0596,Unfair,Gain,Unfair_Gain,7
RUS_0597,Fair,Loss,Fair_Loss,4
RUS_0597,Fair,Gain,Fair_Gain,6
RUS_0597,Unfair,Loss,Unfair_Loss,6
RUS_0597,Unfair,Gain,Unfair_Gain,7
RUS_0598,Fair,Loss,Fair_Loss,4
RUS_0598,Fair,Gain,Fair_Gain,6
RUS_0598,Unfair,Loss,Unfair_Loss,6
RUS_0598,Unfair,Gain,Unfair_Gain,7
RUS_0599,Fair,Loss,Fair_Loss,5
RUS_0599,Fair,Gain,Fair_Gain,6
RUS_0599,Unfair,Loss,Unfair_Loss,6
RUS_0599,Unfair,Gain,Unfair_Gain,7
RUS_0600,Fair,Loss,Fair_Loss,3
RUS_0600,Fair,Gain,Fair_Gain,6
RUS_0600,Unfair,Loss,Unfair_Loss,5
RUS_0600,Unfair,Gain,Unfair_Gain,7
RUS_0601,Fair,Loss,Fair_Loss,4
RUS_0601,Fair,Gain,Fair_Gain,6
RUS_0601,Unfair,Loss,Unfair_Loss,6
RUS_0601,Unfair,Gain,Unfair_Gain,7
RUS_0602,Fair,Loss,Fair_Loss,3
RUS_0602,Fair,Gain,Fair_Gain,6
RUS_0602,Unfair,Loss,Unfair_Loss,4
RUS_0602,Unfair,Gain,Unfair_Gain,6
RUS_0603,Fair,Loss,Fair_Loss,5
RUS_0603,Fair,Gain,Fair_Gain,6
RUS_0603,Unfair,Loss,Unfair_Loss,6
RUS_0603,Unfair,Gain,Unfair_Gain,6
RUS_0604,Fair,Loss,Fair_Loss,5
RUS_0604,Fair,Gain,Fair_Gain,6
RUS_0604,Unfair,Loss,Unfair_Loss,6
RUS_0604,Unfair,Gain,Unfair_Gain,6
RUS_0605,Fair,Loss,Fair_Loss,3
RUS_0605,Fair,Gain,Fair_Gain,7
RUS_0605,Unfair,Loss,Unfair_Loss,6
RUS_0605,Unfair,Gain,Unfair_Gain,7
RUS_0606,Fair,Loss,Fair_Loss,5
RUS_0606,Fair,Gain,Fair_Gain,6
RUS_0606,Unfair,Loss,Unfair_Loss,6
RUS_0606,Unfair,Gain,Unfair_Gain,7
RUS_0607,Fair,Loss,Fair_Loss,5
RUS_0607,Fair,Gain,Fair_Gain,6
RUS_0607,Unfair,Loss,Unfair_Loss,5
RUS_0607,Unfair,Gain,Unfair_Gain,7
RUS_0608,Fair,Loss,Fair_Loss,4
RUS_0608,Fair,Gain,Fair_Gain,6
RUS_0608,Unfair,Loss,Unfair_Loss,6
RUS_0608,Unfair,Gain,Unfair_Gain,7
RUS_0609,Fair,Loss,Fair_Loss,3
RUS_0609,Fair,Gain,Fair_Gain,6
RUS_0609,Unfair,Loss,Unfair_Loss,5
RUS_0609,Unfair,Gain,Unfair_Gain,6
RUS_0610,Fair,Loss,Fair_Loss,5
RUS_0610,Fair,Gain,Fair_Gain,6
RUS_0610,Unfair,Loss,Unfair_Loss,7
RUS_0610,Unfair,Gain,Unfair_Gain,7
RUS_0611,Fair,Loss,Fair_Loss,3
RUS_0611,Fair,Gain,Fair_Gain,6
RUS_0611,Unfair,Loss,Unfair_Loss,6
RUS_0611,Unfair,Gain,Unfair_Gain,7
RUS_0612,Fair,Loss,Fair_Loss,2
RUS_0612,Fair,Gain,Fair_Gain,6
RUS_0612,Unfair,Loss,Unfair_Loss,5
RUS_0612,Unfair,Gain,Unfair_Gain,7
RUS_0613,Fair,Loss,Fair_Loss,4
RUS_0613,Fair,Gain,Fair_Gain,6
RUS_0613,Unfair,Loss,Unfair_Loss,6
RUS_0613,Unfair,Gain,Unfair_Gain,7
RUS_0614,Fair,Loss,Fair_Loss,4
RUS_0614,Fair,Gain,Fair_Gain,6
RUS_0614,Unfair,Loss,Unfair_Loss,6
RUS_0614,Unfair,Gain,Unfair_Gain,7
RUS_0615,Fair,Loss,Fair_Loss,3
RUS_0615,Fair,Gain,Fair_Gain,6
RUS_0615,Unfair,Loss,Unfair_Loss,6
RUS_0615,Unfair,Gain,Unfair_Gain,7
RUS_0616,Fair,Loss,Fair_Loss,5
RUS_0616,Fair,Gain,Fair_Gain,6
RUS_0616,Unfair,Loss,Unfair_Loss,6
RUS_0616,Unfair,Gain,Unfair_Gain,7
RUS_0617,Fair,Loss,Fair_Loss,5
RUS_0617,Fair,Gain,Fair_Gain,6
RUS_0617,Unfair,Loss,Unfair_Loss,6
RUS_0617,Unfair,Gain,Unfair_Gain,7
RUS_0618,Fair,Loss,Fair_Loss,3
RUS_0618,Fair,Gain,Fair_Gain,6
RUS_0618,Unfair,Loss,Unfair_Loss,5
RUS_0618,Unfair,Gain,Unfair_Gain,7
RUS_0619,Fair,Loss,Fair_Loss,3
RUS_0619,Fair,Gain,Fair_Gain,6
RUS_0619,Unfair,Loss,Unfair_Loss,6
RUS_0619,Unfair,Gain,Unfair_Gain,6
RUS_0620,Fair,Loss,Fair_Loss,4
RUS_0620,Fair,Gain,Fair_Gain,6
RUS_0620,Unfair,Loss,Unfair_Loss,6
RUS_0620,Unfair,Gain,Unfair_Gain,7
RUS_0621,Fair,Loss,Fair_Loss,2
RUS_0621,Fair,Gain,Fair_Gain,6
RUS_0621,Unfair,Loss,Unfair_Loss,6
RUS_0621,Unfair,Gain,Unfair_Gain,7
RUS_0622,Fair,Loss,Fair_Loss,3
RUS_0622,Fair,Gain,Fair_Gain,6
RUS_0622,Unfair,Loss,Unfair_Loss,6
RUS_0622,Unfair,Gain,Unfair_Gain,7
RUS_0623,Fair,Loss,Fair_Loss,3
RUS_0623,Fair,Gain,Fair_Gain,6
RUS_0623,Unfair,Loss,Unfair_Loss,6
RUS_0623,Unfair,Gain,Unfair_Gain,7
RUS_0624,Fair,Loss,Fair_Loss,3
RUS_0624,Fair,Gain,Fair_Gain,6
RUS_0624,Unfair,Loss,Unfair_Loss,5
RUS_0624,Unfair,Gain,Unfair_Gain,7
RUS_0625,Fair,Loss,Fair_Loss,3
RUS_0625,Fair,Gain,Fair_Gain,6
RUS_0625,Unfair,Loss,Unfair_Loss,6
RUS_0625,Unfair,Gain,Unfair_Gain,7
RUS_0626,Fair,Loss,Fair_Loss,3
RUS_0626,Fair,Gain,Fair_Gain,5
RUS_0626,Unfair,Loss,Unfair_Loss,5
RUS_0626,Unfair,Gain,Unfair_Gain,6
RUS_0627,Fair,Loss,Fair_Loss,3
RUS_0627,Fair,Gain,Fair_Gain,6
RUS_0627,Unfair,Loss,Unfair_Loss,5
RUS_0627,Unfair,Gain,Unfair_Gain,6
RUS_0628,Fair,Loss,Fair_Loss,3
RUS_0628,Fair,Gain,Fair_Gain,7
RUS_0628,Unfair,Loss,Unfair_Loss,6
RUS_0628,Unfair,Gain,Unfair_Gain,7
RUS_0629,Fair,Loss,Fair_Loss,4
RUS_0629,Fair,Gain,Fair_Gain,6
RUS_0629,Unfair,Loss,Unfair_Loss,6
RUS_0629,Unfair,Gain,Unfair_Gain,7
RUS_0630,Fair,Loss,Fair_Loss,3
RUS_0630,Fair,Gain,Fair_Gain,6
RUS_0630,Unfair,Loss,Unfair_Loss,5
RUS_0630,Unfair,Gain,Unfair_Gain,7
RUS_0631,Fair,Loss,Fair_Loss,3
RUS_0631,Fair,Gain,Fair_Gain,6
RUS_0631,Unfair,Loss,Unfair_Loss,5
RUS_0631,Unfair,Gain,Unfair_Gain,6
RUS_0632,Fair,Loss,Fair_Loss,5
RUS_0632,Fair,Gain,Fair_Gain,6
RUS_0632,Unfair,Loss,Unfair_Loss,6
RUS_0632,Unfair,Gain,Unfair_Gain,7
RUS_0633,Fair,Loss,Fair_Loss,4
RUS_0633,Fair,Gain,Fair_Gain,6
RUS_0633,Unfair,Loss,Unfair_Loss,6
RUS_0633,Unfair,Gain,Unfair_Gain,7
RUS_0634,Fair,Loss,Fair_Loss,4
RUS_0634,Fair,Gain,Fair_Gain,6
RUS_0634,Unfair,Loss,Unfair_Loss,6
RUS_0634,Unfair,Gain,Unfair_Gain,7
RUS_0635,Fair,Loss,Fair_Loss,4
RUS_0635,Fair,Gain,Fair_Gain,6
RUS_0635,Unfair,Loss,Unfair_Loss,5
RUS_0635,Unfair,Gain,Unfair_Gain,7
RUS_0636,Fair,Loss,Fair_Loss,5
RUS_0636,Fair,Gain,Fair_Gain,6
RUS_0636,Unfair,Loss,Unfair_Loss,6
RUS_0636,Unfair,Gain,Unfair_Gain,7
RUS_0637,Fair,Loss,Fair_Loss,4
RUS_0637,Fair,Gain,Fair_Gain,6
RUS_0637,Unfair,Loss,Unfair_Loss,6
RUS_0637,Unfair,Gain,Unfair_Gain,7
RUS_0638,Fair,Loss,Fair_Loss,5
RUS_0638,Fair,Gain,Fair_Gain,6
RUS_0638,Unfair,Loss,Unfair_Loss,6
RUS_0638,Unfair,Gain,Unfair_Gain,7
RUS_0639,Fair,Loss,Fair_Loss,5
RUS_0639,Fair,Gain,Fair_Gain,6
RUS_0639,Unfair,Loss,Unfair_Loss,6
RUS_0639,Unfair,Gain,Unfair_Gain,7
RUS_0640,Fair,Loss,Fair_Loss,3
RUS_0640,Fair,Gain,Fair_Gain,6
RUS_0640,Unfair,Loss,Unfair_Loss,5
RUS_0640,Unfair,Gain,Unfair_Gain,6
RUS_0641,Fair,Loss,Fair_Loss,3
RUS_0641,Fair,Gain,Fair_Gain,7
RUS_0641,Unfair,Loss,Unfair_Loss,6
RUS_0641,Unfair,Gain,Unfair_Gain,7
RUS_0642,Fair,Loss,Fair_Loss,3
RUS_0642,Fair,Gain,Fair_Gain,6
RUS_0642,Unfair,Loss,Unfair_Loss,5
RUS_0642,Unfair,Gain,Unfair_Gain,7
RUS_0643,Fair,Loss,Fair_Loss,3
RUS_0643,Fair,Gain,Fair_Gain,6
RUS_0643,Unfair,Loss,Unfair_Loss,6
RUS_0643,Unfair,Gain,Unfair_Gain,7
RUS_0644,Fair,Loss,Fair_Loss,5
RUS_0644,Fair,Gain,Fair_Gain,6
RUS_0644,Unfair,Loss,Unfair_Loss,6
RUS_0644,Unfair,Gain,Unfair_Gain,7
RUS_0645,Fair,Loss,Fair_Loss,3
RUS_0645,Fair,Gain,Fair_Gain,6
RUS_0645,Unfair,Loss,Unfair_Loss,6
RUS_0645,Unfair,Gain,Unfair_Gain,7
RUS_0646,Fair,Loss,Fair_Loss,4
RUS_0646,Fair,Gain,Fair_Gain,6
RUS_0646,Unfair,Loss,Unfair_Loss,6
RUS_0646,Unfair,Gain,Unfair_Gain,7
RUS_0647,Fair,Loss,Fair_Loss,4
RUS_0647,Fair,Gain,Fair_Gain,6
RUS_0647,Unfair,Loss,Unfair_Loss,6
RUS_0647,Unfair,Gain,Unfair_Gain,7
RUS_0648,Fair,Loss,Fair_Loss,5
RUS_0648,Fair,Gain,Fair_Gain,6
RUS_0648,Unfair,Loss,Unfair_Loss,6
RUS_0648,Unfair,Gain,Unfair_Gain,7
RUS_0649,Fair,Loss,Fair_Loss,5
RUS_0649,Fair,Gain,Fair_Gain,6
RUS_0649,Unfair,Loss,Unfair_Loss,6
RUS_0649,Unfair,Gain,Unfair_Gain,7
RUS_0650,Fair,Loss,Fair_Loss,3
RUS_0650,Fair,Gain,Fair_Gain,5
RUS_0650,Unfair,Loss,Unfair_Loss,4
RUS_0650,Unfair,Gain,Unfair_Gain,6
RUS_0651,Fair,Loss,Fair_Loss,5
RUS_0651,Fair,Gain,Fair_Gain,6
RUS_0651,Unfair,Loss,Unfair_Loss,6
RUS_0651,Unfair,Gain,Unfair_Gain,7
RUS_0652,Fair,Loss,Fair_Loss,4
RUS_0652,Fair,Gain,Fair_Gain,6
RUS_0652,Unfair,Loss,Unfair_Loss,5
RUS_0652,Unfair,Gain,Unfair_Gain,7
RUS_0653,Fair,Loss,Fair_Loss,5
RUS_0653,Fair,Gain,Fair_Gain,6
RUS_0653,Unfair,Loss,Unfair_Loss,6
RUS_0653,Unfair,Gain,Unfair_Gain,7
RUS_0654,Fair,Loss,Fair_Loss,3
RUS_0654,Fair,Gain,Fair_Gain,6
RUS_0654,Unfair,Loss,Unfair_Loss,6
RUS_0654,Unfair,Gain,Unfair_Gain,7
RUS_0655,Fair,Loss,Fair_Loss,3
RUS_0655,Fair,Gain,Fair_Gain,7
RUS_0655,Unfair,Loss,Unfair_Loss,5
RUS_0655,Unfair,Gain,Unfair_Gain,7
RUS_0656,Fair,Loss,Fair_Loss,3
RUS_0656,Fair,Gain,Fair_Gain,6
RUS_0656,Unfair,Loss,Unfair_Loss,6
RUS_0656,Unfair,Gain,Unfair_Gain,7
RUS_0657,Fair,Loss,Fair_Loss,3
RUS_0657,Fair,Gain,Fair_Gain,6
RUS_0657,Unfair,Loss,Unfair_Loss,5
RUS_0657,Unfair,Gain,Unfair_Gain,7
RUS_0658,Fair,Loss,Fair_Loss,5
RUS_0658,Fair,Gain,Fair_Gain,6
RUS_0658,Unfair,Loss,Unfair_Loss,6
RUS_0658,Unfair,Gain,Unfair_Gain,7
RUS_0659,Fair,Loss,Fair_Loss,3
RUS_0659,Fair,Gain,Fair_Gain,5
RUS_0659,Unfair,Loss,Unfair_Loss,6
RUS_0659,Unfair,Gain,Unfair_Gain,6
RUS_0660,Fair,Loss,Fair_Loss,3
RUS_0660,Fair,Gain,Fair_Gain,6
RUS_0660,Unfair,Loss,Unfair_Loss,5
RUS_0660,Unfair,Gain,Unfair_Gain,7
RUS_0661,Fair,Loss,Fair_Loss,3
RUS_0661,Fair,Gain,Fair_Gain,6
RUS_0661,Unfair,Loss,Unfair_Loss,6
RUS_0661,Unfair,Gain,Unfair_Gain,6
RUS_0662,Fair,Loss,Fair_Loss,3
RUS_0662,Fair,Gain,Fair_Gain,6
RUS_0662,Unfair,Loss,Unfair_Loss,6
RUS_0662,Unfair,Gain,Unfair_Gain,7
RUS_0663,Fair,Loss,Fair_Loss,3
RUS_0663,Fair,Gain,Fair_Gain,6
RUS_0663,Unfair,Loss,Unfair_Loss,5
RUS_0663,Unfair,Gain,Unfair_Gain,7
RUS_0664,Fair,Loss,Fair_Loss,4
RUS_0664,Fair,Gain,Fair_Gain,6
RUS_0664,Unfair,Loss,Unfair_Loss,6
RUS_0664,Unfair,Gain,Unfair_Gain,7
RUS_0665,Fair,Loss,Fair_Loss,5
RUS_0665,Fair,Gain,Fair_Gain,6
RUS_0665,Unfair,Loss,Unfair_Loss,6
RUS_0665,Unfair,Gain,Unfair_Gain,7
RUS_0666,Fair,Loss,Fair_Loss,5
RUS_0666,Fair,Gain,Fair_Gain,6
RUS_0666,Unfair,Loss,Unfair_Loss,6
RUS_0666,Unfair,Gain,Unfair_Gain,7
RUS_0667,Fair,Loss,Fair_Loss,2
RUS_0667,Fair,Gain,Fair_Gain,6
RUS_0667,Unfair,Loss,Unfair_Loss,6
RUS_0667,Unfair,Gain,Unfair_Gain,7
RUS_0668,Fair,Loss,Fair_Loss,5
RUS_0668,Fair,Gain,Fair_Gain,6
RUS_0668,Unfair,Loss,Unfair_Loss,6
RUS_0668,Unfair,Gain,Unfair_Gain,7
RUS_0669,Fair,Loss,Fair_Loss,3
RUS_0669,Fair,Gain,Fair_Gain,6
RUS_0669,Unfair,Loss,Unfair_Loss,6
RUS_0669,Unfair,Gain,Unfair_Gain,7
RUS_0670,Fair,Loss,Fair_Loss,3
RUS_0670,Fair,Gain,Fair_Gain,5
RUS_0670,Unfair,Loss,Unfair_Loss,5
RUS_0670,Unfair,Gain,Unfair_Gain,6
RUS_0671,Fair,Loss,Fair_Loss,3
RUS_0671,Fair,Gain,Fair_Gain,6
RUS_0671,Unfair,Loss,Unfair_Loss,5
RUS_0671,Unfair,Gain,Unfair_Gain,6
RUS_0672,Fair,Loss,Fair_Loss,2
